# This file lists special protos that Gazelle knows how to import. This is used to generate
# code for proto and Go resolvers.
#
# Generated by language/proto/gen/update_proto_csv.go
# Do not edit directly.
#
# proto name,proto label,go import path,go proto label
google/protobuf/any.proto,@com_google_protobuf//:any_proto,github.com/golang/protobuf/ptypes/any,@io_bazel_rules_go//proto/wkt:any_go_proto
google/cloud/asset/v1/assets.proto,@go_googleapis//google/cloud/asset/v1:assetpb_proto,cloud.google.com/go/asset/apiv1/assetpb,@go_googleapis//google/cloud/asset/v1:assetpb_go_proto
google/cloud/asset/v1p1beta1/asset_service.proto,@go_googleapis//google/cloud/asset/v1p1beta1:assetpb_proto,cloud.google.com/go/asset/apiv1p1beta1/assetpb,@go_googleapis//google/cloud/asset/v1p1beta1:assetpb_go_proto
google/cloud/asset/v1p1beta1/assets.proto,@go_googleapis//google/cloud/asset/v1p1beta1:assetpb_proto,cloud.google.com/go/asset/apiv1p1beta1/assetpb,@go_googleapis//google/cloud/asset/v1p1beta1:assetpb_go_proto
google/cloud/asset/v1p2beta1/asset_service.proto,@go_googleapis//google/cloud/asset/v1p2beta1:assetpb_proto,cloud.google.com/go/asset/apiv1p2beta1/assetpb,@go_googleapis//google/cloud/asset/v1p2beta1:assetpb_go_proto
google/cloud/asset/v1p2beta1/assets.proto,@go_googleapis//google/cloud/asset/v1p2beta1:assetpb_proto,cloud.google.com/go/asset/apiv1p2beta1/assetpb,@go_googleapis//google/cloud/asset/v1p2beta1:assetpb_go_proto
google/cloud/asset/v1p5beta1/asset_service.proto,@go_googleapis//google/cloud/asset/v1p5beta1:assetpb_proto,cloud.google.com/go/asset/apiv1p5beta1/assetpb,@go_googleapis//google/cloud/asset/v1p5beta1:assetpb_go_proto
google/cloud/asset/v1p5beta1/assets.proto,@go_googleapis//google/cloud/asset/v1p5beta1:assetpb_proto,cloud.google.com/go/asset/apiv1p5beta1/assetpb,@go_googleapis//google/cloud/asset/v1p5beta1:assetpb_go_proto
google/cloud/asset/v1p7beta1/asset_service.proto,@go_googleapis//google/cloud/asset/v1p7beta1:assetpb_proto,cloud.google.com/go/asset/apiv1p7beta1/assetpb,@go_googleapis//google/cloud/asset/v1p7beta1:assetpb_go_proto
google/cloud/asset/v1p7beta1/assets.proto,@go_googleapis//google/cloud/asset/v1p7beta1:assetpb_proto,cloud.google.com/go/asset/apiv1p7beta1/assetpb,@go_googleapis//google/cloud/asset/v1p7beta1:assetpb_go_proto
google/cloud/assuredworkloads/regulatoryintercept/logging/v1/regulatory_intercept_ack_log_entry.proto,@go_googleapis//google/cloud/assuredworkloads/regulatoryintercept/logging/v1:loggingpb_proto,cloud.google.com/go/assuredworkloads/regulatoryintercept/logging/apiv1/loggingpb,@go_googleapis//google/cloud/assuredworkloads/regulatoryintercept/logging/v1:loggingpb_go_proto
google/cloud/assuredworkloads/v1/assuredworkloads.proto,@go_googleapis//google/cloud/assuredworkloads/v1:assuredworkloadspb_proto,cloud.google.com/go/assuredworkloads/apiv1/assuredworkloadspb,@go_googleapis//google/cloud/assuredworkloads/v1:assuredworkloadspb_go_proto
google/cloud/assuredworkloads/v1beta1/assuredworkloads.proto,@go_googleapis//google/cloud/assuredworkloads/v1beta1:assuredworkloadspb_proto,cloud.google.com/go/assuredworkloads/apiv1beta1/assuredworkloadspb,@go_googleapis//google/cloud/assuredworkloads/v1beta1:assuredworkloadspb_go_proto
google/cloud/assuredworkloads/v1beta1/assuredworkloads_service.proto,@go_googleapis//google/cloud/assuredworkloads/v1beta1:assuredworkloadspb_proto,cloud.google.com/go/assuredworkloads/apiv1beta1/assuredworkloadspb,@go_googleapis//google/cloud/assuredworkloads/v1beta1:assuredworkloadspb_go_proto
google/cloud/audit/audit_log.proto,@go_googleapis//google/cloud/audit:audit_proto,google.golang.org/genproto/googleapis/cloud/audit,@go_googleapis//google/cloud/audit:audit_go_proto
google/cloud/audit/bigquery_audit_metadata.proto,@go_googleapis//google/cloud/audit:audit_proto,google.golang.org/genproto/googleapis/cloud/audit,@go_googleapis//google/cloud/audit:audit_go_proto
google/cloud/automl/v1/annotation_payload.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1/annotation_spec.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1/classification.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1/data_items.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1/dataset.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1/detection.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1/geometry.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1/image.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1/io.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1/model.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1/model_evaluation.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1/operations.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1/prediction_service.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1/service.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1/text.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1/text_extraction.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1/text_segment.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1/text_sentiment.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1/translation.proto,@go_googleapis//google/cloud/automl/v1:automlpb_proto,cloud.google.com/go/automl/apiv1/automlpb,@go_googleapis//google/cloud/automl/v1:automlpb_go_proto
google/cloud/automl/v1beta1/annotation_payload.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/annotation_spec.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/classification.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/column_spec.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/data_items.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/data_stats.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/data_types.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/dataset.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/detection.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/geometry.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/image.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/io.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/model.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/model_evaluation.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/operations.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/prediction_service.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/ranges.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/regression.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/service.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/table_spec.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/tables.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/temporal.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/text.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/text_extraction.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/text_segment.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/text_sentiment.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/translation.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/automl/v1beta1/video.proto,@go_googleapis//google/cloud/automl/v1beta1:automlpb_proto,cloud.google.com/go/automl/apiv1beta1/automlpb,@go_googleapis//google/cloud/automl/v1beta1:automlpb_go_proto
google/cloud/backupdr/logging/v1/eventlog.proto,@go_googleapis//google/cloud/backupdr/logging/v1:loggingpb_proto,cloud.google.com/go/backupdr/logging/apiv1/loggingpb,@go_googleapis//google/cloud/backupdr/logging/v1:loggingpb_go_proto
google/cloud/baremetalsolution/v2/baremetalsolution.proto,@go_googleapis//google/cloud/baremetalsolution/v2:baremetalsolutionpb_proto,cloud.google.com/go/baremetalsolution/apiv2/baremetalsolutionpb,@go_googleapis//google/cloud/baremetalsolution/v2:baremetalsolutionpb_go_proto
google/cloud/baremetalsolution/v2/instance.proto,@go_googleapis//google/cloud/baremetalsolution/v2:baremetalsolutionpb_proto,cloud.google.com/go/baremetalsolution/apiv2/baremetalsolutionpb,@go_googleapis//google/cloud/baremetalsolution/v2:baremetalsolutionpb_go_proto
google/cloud/baremetalsolution/v2/lun.proto,@go_googleapis//google/cloud/baremetalsolution/v2:baremetalsolutionpb_proto,cloud.google.com/go/baremetalsolution/apiv2/baremetalsolutionpb,@go_googleapis//google/cloud/baremetalsolution/v2:baremetalsolutionpb_go_proto
google/cloud/baremetalsolution/v2/network.proto,@go_googleapis//google/cloud/baremetalsolution/v2:baremetalsolutionpb_proto,cloud.google.com/go/baremetalsolution/apiv2/baremetalsolutionpb,@go_googleapis//google/cloud/baremetalsolution/v2:baremetalsolutionpb_go_proto
google/cloud/baremetalsolution/v2/nfs_share.proto,@go_googleapis//google/cloud/baremetalsolution/v2:baremetalsolutionpb_proto,cloud.google.com/go/baremetalsolution/apiv2/baremetalsolutionpb,@go_googleapis//google/cloud/baremetalsolution/v2:baremetalsolutionpb_go_proto
google/cloud/baremetalsolution/v2/volume.proto,@go_googleapis//google/cloud/baremetalsolution/v2:baremetalsolutionpb_proto,cloud.google.com/go/baremetalsolution/apiv2/baremetalsolutionpb,@go_googleapis//google/cloud/baremetalsolution/v2:baremetalsolutionpb_go_proto
google/cloud/batch/v1/batch.proto,@go_googleapis//google/cloud/batch/v1:batchpb_proto,cloud.google.com/go/batch/apiv1/batchpb,@go_googleapis//google/cloud/batch/v1:batchpb_go_proto
google/cloud/batch/v1/job.proto,@go_googleapis//google/cloud/batch/v1:batchpb_proto,cloud.google.com/go/batch/apiv1/batchpb,@go_googleapis//google/cloud/batch/v1:batchpb_go_proto
google/cloud/batch/v1/task.proto,@go_googleapis//google/cloud/batch/v1:batchpb_proto,cloud.google.com/go/batch/apiv1/batchpb,@go_googleapis//google/cloud/batch/v1:batchpb_go_proto
google/cloud/batch/v1/volume.proto,@go_googleapis//google/cloud/batch/v1:batchpb_proto,cloud.google.com/go/batch/apiv1/batchpb,@go_googleapis//google/cloud/batch/v1:batchpb_go_proto
google/cloud/batch/v1alpha/batch.proto,@go_googleapis//google/cloud/batch/v1alpha:batchpb_proto,cloud.google.com/go/batch/apiv1alpha/batchpb,@go_googleapis//google/cloud/batch/v1alpha:batchpb_go_proto
google/cloud/batch/v1alpha/job.proto,@go_googleapis//google/cloud/batch/v1alpha:batchpb_proto,cloud.google.com/go/batch/apiv1alpha/batchpb,@go_googleapis//google/cloud/batch/v1alpha:batchpb_go_proto
google/cloud/batch/v1alpha/task.proto,@go_googleapis//google/cloud/batch/v1alpha:batchpb_proto,cloud.google.com/go/batch/apiv1alpha/batchpb,@go_googleapis//google/cloud/batch/v1alpha:batchpb_go_proto
google/cloud/batch/v1alpha/volume.proto,@go_googleapis//google/cloud/batch/v1alpha:batchpb_proto,cloud.google.com/go/batch/apiv1alpha/batchpb,@go_googleapis//google/cloud/batch/v1alpha:batchpb_go_proto
google/cloud/beyondcorp/appconnections/v1/app_connections_service.proto,@go_googleapis//google/cloud/beyondcorp/appconnections/v1:appconnectionspb_proto,cloud.google.com/go/beyondcorp/appconnections/apiv1/appconnectionspb,@go_googleapis//google/cloud/beyondcorp/appconnections/v1:appconnectionspb_go_proto
google/cloud/beyondcorp/appconnectors/v1/app_connector_instance_config.proto,@go_googleapis//google/cloud/beyondcorp/appconnectors/v1:appconnectorspb_proto,cloud.google.com/go/beyondcorp/appconnectors/apiv1/appconnectorspb,@go_googleapis//google/cloud/beyondcorp/appconnectors/v1:appconnectorspb_go_proto
google/cloud/beyondcorp/appconnectors/v1/app_connectors_service.proto,@go_googleapis//google/cloud/beyondcorp/appconnectors/v1:appconnectorspb_proto,cloud.google.com/go/beyondcorp/appconnectors/apiv1/appconnectorspb,@go_googleapis//google/cloud/beyondcorp/appconnectors/v1:appconnectorspb_go_proto
google/cloud/beyondcorp/appconnectors/v1/resource_info.proto,@go_googleapis//google/cloud/beyondcorp/appconnectors/v1:appconnectorspb_proto,cloud.google.com/go/beyondcorp/appconnectors/apiv1/appconnectorspb,@go_googleapis//google/cloud/beyondcorp/appconnectors/v1:appconnectorspb_go_proto
google/cloud/beyondcorp/appgateways/v1/app_gateways_service.proto,@go_googleapis//google/cloud/beyondcorp/appgateways/v1:appgatewayspb_proto,cloud.google.com/go/beyondcorp/appgateways/apiv1/appgatewayspb,@go_googleapis//google/cloud/beyondcorp/appgateways/v1:appgatewayspb_go_proto
google/cloud/beyondcorp/clientconnectorservices/v1/client_connector_services_service.proto,@go_googleapis//google/cloud/beyondcorp/clientconnectorservices/v1:clientconnectorservicespb_proto,cloud.google.com/go/beyondcorp/clientconnectorservices/apiv1/clientconnectorservicespb,@go_googleapis//google/cloud/beyondcorp/clientconnectorservices/v1:clientconnectorservicespb_go_proto
google/cloud/beyondcorp/clientgateways/v1/client_gateways_service.proto,@go_googleapis//google/cloud/beyondcorp/clientgateways/v1:clientgatewayspb_proto,cloud.google.com/go/beyondcorp/clientgateways/apiv1/clientgatewayspb,@go_googleapis//google/cloud/beyondcorp/clientgateways/v1:clientgatewayspb_go_proto
google/cloud/bigquery/analyticshub/v1/analyticshub.proto,@go_googleapis//google/cloud/bigquery/analyticshub/v1:analyticshubpb_proto,cloud.google.com/go/bigquery/analyticshub/apiv1/analyticshubpb,@go_googleapis//google/cloud/bigquery/analyticshub/v1:analyticshubpb_go_proto
google/cloud/bigquery/biglake/v1alpha1/metastore.proto,@go_googleapis//google/cloud/bigquery/biglake/v1alpha1:biglakepb_proto,cloud.google.com/go/bigquery/biglake/apiv1alpha1/biglakepb,@go_googleapis//google/cloud/bigquery/biglake/v1alpha1:biglakepb_go_proto
google/cloud/bigquery/connection/v1/connection.proto,@go_googleapis//google/cloud/bigquery/connection/v1:connectionpb_proto,cloud.google.com/go/bigquery/connection/apiv1/connectionpb,@go_googleapis//google/cloud/bigquery/connection/v1:connectionpb_go_proto
google/cloud/bigquery/connection/v1beta1/connection.proto,@go_googleapis//google/cloud/bigquery/connection/v1beta1:connectionpb_proto,cloud.google.com/go/bigquery/connection/apiv1beta1/connectionpb,@go_googleapis//google/cloud/bigquery/connection/v1beta1:connectionpb_go_proto
google/cloud/bigquery/dataexchange/v1beta1/dataexchange.proto,@go_googleapis//google/cloud/bigquery/dataexchange/v1beta1:dataexchangepb_proto,cloud.google.com/go/bigquery/dataexchange/apiv1beta1/dataexchangepb,@go_googleapis//google/cloud/bigquery/dataexchange/v1beta1:dataexchangepb_go_proto
google/cloud/bigquery/datapolicies/v1/datapolicy.proto,@go_googleapis//google/cloud/bigquery/datapolicies/v1:datapoliciespb_proto,cloud.google.com/go/bigquery/datapolicies/apiv1/datapoliciespb,@go_googleapis//google/cloud/bigquery/datapolicies/v1:datapoliciespb_go_proto
google/cloud/bigquery/datapolicies/v1beta1/datapolicy.proto,@go_googleapis//google/cloud/bigquery/datapolicies/v1beta1:datapoliciespb_proto,cloud.google.com/go/bigquery/datapolicies/apiv1beta1/datapoliciespb,@go_googleapis//google/cloud/bigquery/datapolicies/v1beta1:datapoliciespb_go_proto
google/cloud/bigquery/datatransfer/v1/datatransfer.proto,@go_googleapis//google/cloud/bigquery/datatransfer/v1:datatransferpb_proto,cloud.google.com/go/bigquery/datatransfer/apiv1/datatransferpb,@go_googleapis//google/cloud/bigquery/datatransfer/v1:datatransferpb_go_proto
google/cloud/bigquery/datatransfer/v1/transfer.proto,@go_googleapis//google/cloud/bigquery/datatransfer/v1:datatransferpb_proto,cloud.google.com/go/bigquery/datatransfer/apiv1/datatransferpb,@go_googleapis//google/cloud/bigquery/datatransfer/v1:datatransferpb_go_proto
google/cloud/bigquery/logging/v1/audit_data.proto,@go_googleapis//google/cloud/bigquery/logging/v1:loggingpb_proto,cloud.google.com/go/bigquery/logging/apiv1/loggingpb,@go_googleapis//google/cloud/bigquery/logging/v1:loggingpb_go_proto
google/cloud/bigquery/migration/v2/migration_entities.proto,@go_googleapis//google/cloud/bigquery/migration/v2:migrationpb_proto,cloud.google.com/go/bigquery/migration/apiv2/migrationpb,@go_googleapis//google/cloud/bigquery/migration/v2:migrationpb_go_proto
google/cloud/bigquery/migration/v2/migration_error_details.proto,@go_googleapis//google/cloud/bigquery/migration/v2:migrationpb_proto,cloud.google.com/go/bigquery/migration/apiv2/migrationpb,@go_googleapis//google/cloud/bigquery/migration/v2:migrationpb_go_proto
google/cloud/bigquery/migration/v2/migration_metrics.proto,@go_googleapis//google/cloud/bigquery/migration/v2:migrationpb_proto,cloud.google.com/go/bigquery/migration/apiv2/migrationpb,@go_googleapis//google/cloud/bigquery/migration/v2:migrationpb_go_proto
google/cloud/bigquery/migration/v2/migration_service.proto,@go_googleapis//google/cloud/bigquery/migration/v2:migrationpb_proto,cloud.google.com/go/bigquery/migration/apiv2/migrationpb,@go_googleapis//google/cloud/bigquery/migration/v2:migrationpb_go_proto
google/cloud/bigquery/migration/v2/translation_config.proto,@go_googleapis//google/cloud/bigquery/migration/v2:migrationpb_proto,cloud.google.com/go/bigquery/migration/apiv2/migrationpb,@go_googleapis//google/cloud/bigquery/migration/v2:migrationpb_go_proto
google/cloud/bigquery/migration/v2alpha/assessment_task.proto,@go_googleapis//google/cloud/bigquery/migration/v2alpha:migrationpb_proto,cloud.google.com/go/bigquery/migration/apiv2alpha/migrationpb,@go_googleapis//google/cloud/bigquery/migration/v2alpha:migrationpb_go_proto
google/cloud/bigquery/migration/v2alpha/migration_entities.proto,@go_googleapis//google/cloud/bigquery/migration/v2alpha:migrationpb_proto,cloud.google.com/go/bigquery/migration/apiv2alpha/migrationpb,@go_googleapis//google/cloud/bigquery/migration/v2alpha:migrationpb_go_proto
google/cloud/bigquery/migration/v2alpha/migration_error_details.proto,@go_googleapis//google/cloud/bigquery/migration/v2alpha:migrationpb_proto,cloud.google.com/go/bigquery/migration/apiv2alpha/migrationpb,@go_googleapis//google/cloud/bigquery/migration/v2alpha:migrationpb_go_proto
google/cloud/bigquery/migration/v2alpha/migration_metrics.proto,@go_googleapis//google/cloud/bigquery/migration/v2alpha:migrationpb_proto,cloud.google.com/go/bigquery/migration/apiv2alpha/migrationpb,@go_googleapis//google/cloud/bigquery/migration/v2alpha:migrationpb_go_proto
google/cloud/bigquery/migration/v2alpha/migration_service.proto,@go_googleapis//google/cloud/bigquery/migration/v2alpha:migrationpb_proto,cloud.google.com/go/bigquery/migration/apiv2alpha/migrationpb,@go_googleapis//google/cloud/bigquery/migration/v2alpha:migrationpb_go_proto
google/cloud/bigquery/migration/v2alpha/translation_service.proto,@go_googleapis//google/cloud/bigquery/migration/v2alpha:migrationpb_proto,cloud.google.com/go/bigquery/migration/apiv2alpha/migrationpb,@go_googleapis//google/cloud/bigquery/migration/v2alpha:migrationpb_go_proto
google/cloud/bigquery/migration/v2alpha/translation_task.proto,@go_googleapis//google/cloud/bigquery/migration/v2alpha:migrationpb_proto,cloud.google.com/go/bigquery/migration/apiv2alpha/migrationpb,@go_googleapis//google/cloud/bigquery/migration/v2alpha:migrationpb_go_proto
google/cloud/bigquery/reservation/v1/reservation.proto,@go_googleapis//google/cloud/bigquery/reservation/v1:reservationpb_proto,cloud.google.com/go/bigquery/reservation/apiv1/reservationpb,@go_googleapis//google/cloud/bigquery/reservation/v1:reservationpb_go_proto
google/cloud/bigquery/storage/v1/annotations.proto,@go_googleapis//google/cloud/bigquery/storage/v1:storagepb_proto,cloud.google.com/go/bigquery/storage/apiv1/storagepb,@go_googleapis//google/cloud/bigquery/storage/v1:storagepb_go_proto
google/cloud/bigquery/storage/v1/arrow.proto,@go_googleapis//google/cloud/bigquery/storage/v1:storagepb_proto,cloud.google.com/go/bigquery/storage/apiv1/storagepb,@go_googleapis//google/cloud/bigquery/storage/v1:storagepb_go_proto
google/cloud/bigquery/storage/v1/avro.proto,@go_googleapis//google/cloud/bigquery/storage/v1:storagepb_proto,cloud.google.com/go/bigquery/storage/apiv1/storagepb,@go_googleapis//google/cloud/bigquery/storage/v1:storagepb_go_proto
google/cloud/bigquery/storage/v1/protobuf.proto,@go_googleapis//google/cloud/bigquery/storage/v1:storagepb_proto,cloud.google.com/go/bigquery/storage/apiv1/storagepb,@go_googleapis//google/cloud/bigquery/storage/v1:storagepb_go_proto
google/cloud/bigquery/storage/v1/storage.proto,@go_googleapis//google/cloud/bigquery/storage/v1:storagepb_proto,cloud.google.com/go/bigquery/storage/apiv1/storagepb,@go_googleapis//google/cloud/bigquery/storage/v1:storagepb_go_proto
google/cloud/bigquery/storage/v1/stream.proto,@go_googleapis//google/cloud/bigquery/storage/v1:storagepb_proto,cloud.google.com/go/bigquery/storage/apiv1/storagepb,@go_googleapis//google/cloud/bigquery/storage/v1:storagepb_go_proto
google/cloud/bigquery/storage/v1/table.proto,@go_googleapis//google/cloud/bigquery/storage/v1:storagepb_proto,cloud.google.com/go/bigquery/storage/apiv1/storagepb,@go_googleapis//google/cloud/bigquery/storage/v1:storagepb_go_proto
